"RecordID","SalesOrderID","SalesOrderDetailID","RevisionNumber","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","PurchaseOrderNumber","AccountNumber","CustomerID","ShipToAddressID","BillToAddressID","CreditCardApprovalCode","ShipMethod","SalesOrderID1","ProductID","OrderQty","UnitPrice","UnitPriceDiscount","LineTotal","Header_Modified_Date","Detail_Modified_Date","LineTaxAmount","LineFreight","createDate"
"490","71845","112128","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","905","2","218.4540","0.0000","436.908000","2008-06-08 00:00:00","2008-06-01 00:00:00","34.95","10.92","2023-02-12 23:08:02"
"491","71845","112129","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","781","2","1391.9940","0.0000","2783.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","222.72","69.60","2023-02-12 23:08:02"
"492","71845","112130","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","869","3","41.9940","0.0000","125.982000","2008-06-08 00:00:00","2008-06-01 00:00:00","10.08","3.15","2023-02-12 23:08:02"
"493","71845","112131","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","783","5","1376.9940","0.0000","6884.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","550.80","172.12","2023-02-12 23:08:02"
"494","71845","112132","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","784","2","1376.9940","0.0000","2753.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","220.32","68.85","2023-02-12 23:08:02"
"495","71845","112133","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","951","1","242.9940","0.0000","242.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","19.44","6.07","2023-02-12 23:08:02"
"496","71845","112134","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","747","3","809.7600","0.0000","2429.280000","2008-06-08 00:00:00","2008-06-01 00:00:00","194.34","60.73","2023-02-12 23:08:02"
"497","71845","112135","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","809","1","37.1520","0.0000","37.152000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.97","0.93","2023-02-12 23:08:02"
"498","71845","112136","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","920","2","158.4300","0.0000","316.860000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.35","7.92","2023-02-12 23:08:02"
"499","71845","112137","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","743","2","809.7600","0.0000","1619.520000","2008-06-08 00:00:00","2008-06-01 00:00:00","129.56","40.49","2023-02-12 23:08:02"
"500","71845","112138","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","715","2","29.9940","0.0000","59.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.80","1.50","2023-02-12 23:08:02"
"501","71845","112139","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","944","2","158.4300","0.0000","316.860000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.35","7.92","2023-02-12 23:08:02"
"502","71845","112140","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","808","1","26.7240","0.0000","26.724000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.14","0.67","2023-02-12 23:08:02"
"503","71845","112141","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","909","8","23.4840","0.0000","187.872000","2008-06-08 00:00:00","2008-06-01 00:00:00","15.03","4.70","2023-02-12 23:08:02"
"504","71845","112142","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","925","2","149.8740","0.0000","299.748000","2008-06-08 00:00:00","2008-06-01 00:00:00","23.98","7.49","2023-02-12 23:08:02"
"505","71845","112143","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","782","2","1376.9940","0.0000","2753.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","220.32","68.85","2023-02-12 23:08:02"
"506","71845","112144","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","910","2","31.5840","0.0000","63.168000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.05","1.58","2023-02-12 23:08:02"
"507","71845","112145","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","996","3","72.8940","0.0000","218.682000","2008-06-08 00:00:00","2008-06-01 00:00:00","17.49","5.47","2023-02-12 23:08:02"
"508","71845","112146","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","779","3","1391.9940","0.0000","4175.982000","2008-06-08 00:00:00","2008-06-01 00:00:00","334.08","104.40","2023-02-12 23:08:02"
"509","71845","112147","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","924","4","149.8740","0.0000","599.496000","2008-06-08 00:00:00","2008-06-01 00:00:00","47.96","14.99","2023-02-12 23:08:02"
"510","71845","112148","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","952","3","12.1440","0.0000","36.432000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.91","0.91","2023-02-12 23:08:02"
"511","71898","112906","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","969","3","1430.4420","0.0000","4291.326000","2008-06-08 00:00:00","2008-06-01 00:00:00","343.31","107.28","2023-02-12 23:08:02"
"512","71898","112907","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","978","4","445.4100","0.0000","1781.640000","2008-06-08 00:00:00","2008-06-01 00:00:00","142.53","44.54","2023-02-12 23:08:02"
"513","71898","112908","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","996","4","72.8940","0.0000","291.576000","2008-06-08 00:00:00","2008-06-01 00:00:00","23.33","7.29","2023-02-12 23:08:02"
"514","71898","112909","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","967","6","1430.4420","0.0000","8582.652000","2008-06-08 00:00:00","2008-06-01 00:00:00","686.61","214.57","2023-02-12 23:08:02"
"515","71898","112910","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","970","3","728.9100","0.0000","2186.730000","2008-06-08 00:00:00","2008-06-01 00:00:00","174.94","54.67","2023-02-12 23:08:02"
"516","71898","112911","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","956","1","1430.4420","0.0000","1430.442000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.44","35.76","2023-02-12 23:08:02"
"517","71898","112912","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","960","3","445.4100","0.0000","1336.230000","2008-06-08 00:00:00","2008-06-01 00:00:00","106.90","33.41","2023-02-12 23:08:02"
"518","71898","112913","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","994","3","32.3940","0.0000","97.182000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.77","2.43","2023-02-12 23:08:02"
"519","71898","112914","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","959","1","445.4100","0.0000","445.410000","2008-06-08 00:00:00","2008-06-01 00:00:00","35.63","11.14","2023-02-12 23:08:02"
"520","71898","112915","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","968","4","1430.4420","0.0000","5721.768000","2008-06-08 00:00:00","2008-06-01 00:00:00","457.74","143.04","2023-02-12 23:08:02"
"521","71898","112916","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","966","3","1430.4420","0.0000","4291.326000","2008-06-08 00:00:00","2008-06-01 00:00:00","343.31","107.28","2023-02-12 23:08:02"
"522","71898","112917","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","972","5","728.9100","0.0000","3644.550000","2008-06-08 00:00:00","2008-06-01 00:00:00","291.56","91.11","2023-02-12 23:08:02"
"523","71898","112918","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","949","4","105.2940","0.0000","421.176000","2008-06-08 00:00:00","2008-06-01 00:00:00","33.69","10.53","2023-02-12 23:08:02"
"524","71898","112919","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","958","1","445.4100","0.0000","445.410000","2008-06-08 00:00:00","2008-06-01 00:00:00","35.63","11.14","2023-02-12 23:08:02"
"525","71898","112920","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","945","3","54.8940","0.0000","164.682000","2008-06-08 00:00:00","2008-06-01 00:00:00","13.17","4.12","2023-02-12 23:08:02"
"526","71898","112921","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","971","5","728.9100","0.0000","3644.550000","2008-06-08 00:00:00","2008-06-01 00:00:00","291.56","91.11","2023-02-12 23:08:02"
"527","71898","112922","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","953","2","728.9100","0.0000","1457.820000","2008-06-08 00:00:00","2008-06-01 00:00:00","116.63","36.45","2023-02-12 23:08:02"
"528","71898","112923","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","889","1","602.3460","0.0000","602.346000","2008-06-08 00:00:00","2008-06-01 00:00:00","48.19","15.06","2023-02-12 23:08:02"
"529","71898","112924","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","955","1","1430.4420","0.0000","1430.442000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.44","35.76","2023-02-12 23:08:02"
"530","71898","112925","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","964","3","445.4100","0.0000","1336.230000","2008-06-08 00:00:00","2008-06-01 00:00:00","106.90","33.41","2023-02-12 23:08:02"
"531","71898","112926","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","916","3","31.5840","0.0000","94.752000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.58","2.37","2023-02-12 23:08:02"
"532","71898","112927","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","948","1","63.9000","0.0000","63.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.11","1.60","2023-02-12 23:08:02"
"533","71898","112928","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","979","3","445.4100","0.0000","1336.230000","2008-06-08 00:00:00","2008-06-01 00:00:00","106.90","33.41","2023-02-12 23:08:02"
"534","71898","112929","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","951","3","242.9940","0.0000","728.982000","2008-06-08 00:00:00","2008-06-01 00:00:00","58.32","18.22","2023-02-12 23:08:02"
"535","71898","112930","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","954","3","1430.4420","0.0000","4291.326000","2008-06-08 00:00:00","2008-06-01 00:00:00","343.31","107.28","2023-02-12 23:08:02"
"536","71898","112931","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","952","1","12.1440","0.0000","12.144000","2008-06-08 00:00:00","2008-06-01 00:00:00","0.97","0.30","2023-02-12 23:08:02"
"537","71898","112932","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","965","5","445.4100","0.0000","2227.050000","2008-06-08 00:00:00","2008-06-01 00:00:00","178.16","55.68","2023-02-12 23:08:02"
"538","71898","112933","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71898","PO5713190501","10-4020-000052","29932","637","637",,"CARGO TRANSPORT 5","71898","961","2","445.4100","0.0000","890.820000","2008-06-08 00:00:00","2008-06-01 00:00:00","71.27","22.27","2023-02-12 23:08:02"
"539","71846","112149","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71846","PO2378131604","10-4020-000635","30102","669","669",,"CARGO TRANSPORT 5","71846","936","2","37.2540","0.0000","74.508000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.96","1.86","2023-02-12 23:08:02"
"540","71846","112150","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71846","PO2378131604","10-4020-000635","30102","669","669",,"CARGO TRANSPORT 5","71846","739","1","818.7000","0.0000","818.700000","2008-06-08 00:00:00","2008-06-01 00:00:00","65.50","20.47","2023-02-12 23:08:02"
"541","71846","112151","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71846","PO2378131604","10-4020-000635","30102","669","669",,"CARGO TRANSPORT 5","71846","984","1","112.9980","0.4000","67.798800","2008-06-08 00:00:00","2008-06-01 00:00:00","5.42","1.69","2023-02-12 23:08:02"
"542","71846","112152","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71846","PO2378131604","10-4020-000635","30102","669","669",,"CARGO TRANSPORT 5","71846","981","2","461.6940","0.0000","923.388000","2008-06-08 00:00:00","2008-06-01 00:00:00","73.87","23.08","2023-02-12 23:08:02"
